3.500000000000000000e+01	3.344999999999999843e-07	-2.780999999999999872e+01	2.960000000000000035e-07	-1.559999999999999940e-07	1.900920000000000130e+02
3.600000000000000000e+01	3.339999999999999997e-07	-2.760000000000000142e+01	2.960000000000000035e-07	-1.544999999999999872e-07	1.899029999999999916e+02
3.700000000000000000e+01	3.315000000000000236e-07	-2.746999999999999886e+01	2.944999999999999967e-07	-1.530000000000000068e-07	1.900709999999999980e+02
3.800000000000000000e+01	3.289999999999999946e-07	-2.735999999999999943e+01	2.925000000000000053e-07	-1.515000000000000000e-07	1.899550000000000125e+02
3.900000000000000000e+01	3.259999999999999810e-07	-2.717000000000000171e+01	2.905000000000000139e-07	-1.489999999999999975e-07	1.900049999999999955e+02
4.000000000000000000e+01	3.239999999999999896e-07	-2.714000000000000057e+01	2.885000000000000224e-07	-1.480000000000000018e-07	1.899209999999999923e+02
4.100000000000000000e+01	3.215000000000000135e-07	-2.751999999999999957e+01	2.850000000000000242e-07	-1.485000000000000129e-07	1.900769999999999982e+02
4.200000000000000000e+01	3.174999999999999777e-07	-2.789000000000000057e+01	2.809999999999999883e-07	-1.485000000000000129e-07	1.899939999999999998e+02
4.300000000000000000e+01	3.139999999999999794e-07	-2.782999999999999829e+01	2.774999999999999901e-07	-1.464999999999999950e-07	1.900070000000000050e+02
4.400000000000000000e+01	3.095000000000000119e-07	-2.771999999999999886e+01	2.739999999999999918e-07	-1.439999999999999924e-07	1.900790000000000077e+02
4.500000000000000000e+01	3.025000000000000154e-07	-2.737000000000000099e+01	2.689999999999999868e-07	-1.389999999999999874e-07	1.899590000000000032e+02
4.600000000000000000e+01	2.960000000000000035e-07	-2.717000000000000171e+01	2.634999999999999971e-07	-1.350000000000000045e-07	1.900819999999999936e+02
4.700000000000000000e+01	2.899999999999999763e-07	-2.673999999999999844e+01	2.595000000000000142e-07	-1.305000000000000105e-07	1.899660000000000082e+02
4.800000000000000000e+01	2.850000000000000242e-07	-2.600000000000000000e+01	2.565000000000000006e-07	-1.249999999999999943e-07	1.900269999999999868e+02
4.900000000000000000e+01	2.809999999999999883e-07	-2.546999999999999886e+01	2.534999999999999869e-07	-1.210000000000000115e-07	1.900409999999999968e+02
5.000000000000000000e+01	2.770000000000000055e-07	-2.517999999999999972e+01	2.510000000000000109e-07	-1.179999999999999978e-07	1.899540000000000077e+02
5.100000000000000000e+01	2.720000000000000004e-07	-2.496999999999999886e+01	2.469999999999999751e-07	-1.144999999999999996e-07	1.900769999999999982e+02
5.200000000000000000e+01	2.660000000000000261e-07	-2.462000000000000099e+01	2.420000000000000229e-07	-1.110000000000000013e-07	1.899070000000000107e+02
5.300000000000000000e+01	2.615000000000000056e-07	-2.403999999999999915e+01	2.390000000000000093e-07	-1.064999999999999941e-07	1.900149999999999864e+02
5.400000000000000000e+01	2.580000000000000074e-07	-2.339000000000000057e+01	2.365000000000000068e-07	-1.020000000000000001e-07	1.899209999999999923e+02
5.500000000000000000e+01	2.519999999999999801e-07	-2.239999999999999858e+01	2.334999999999999931e-07	-9.599999999999999936e-08	1.900749999999999886e+02
5.600000000000000000e+01	2.490000000000000194e-07	-2.150000000000000000e+01	2.320000000000000128e-07	-9.099999999999999429e-08	1.898509999999999991e+02
5.700000000000000000e+01	2.484999999999999819e-07	-2.044999999999999929e+01	2.330000000000000085e-07	-8.699999999999999818e-08	1.901299999999999955e+02
5.800000000000000000e+01	2.479999999999999972e-07	-1.964000000000000057e+01	2.340000000000000042e-07	-8.349999999999999993e-08	1.898930000000000007e+02
5.900000000000000000e+01	2.479999999999999972e-07	-1.910999999999999943e+01	2.344999999999999889e-07	-8.099999999999999739e-08	1.901320000000000050e+02
6.000000000000000000e+01	2.460000000000000058e-07	-1.835999999999999943e+01	2.340000000000000042e-07	-7.749999999999999914e-08	1.898810000000000002e+02
6.100000000000000000e+01	2.449999999999999836e-07	-1.735999999999999943e+01	2.340000000000000042e-07	-7.300000000000000517e-08	1.900649999999999977e+02
6.200000000000000000e+01	2.440000000000000144e-07	-1.657999999999999829e+01	2.340000000000000042e-07	-6.949999999999999368e-08	1.899499999999999886e+02
6.300000000000000000e+01	2.440000000000000144e-07	-1.594999999999999929e+01	2.350000000000000000e-07	-6.700000000000000438e-08	1.900149999999999864e+02
6.400000000000000000e+01	2.460000000000000058e-07	-1.566000000000000014e+01	2.375000000000000025e-07	-6.599999999999999543e-08	1.900370000000000061e+02
6.500000000000000000e+01	2.490000000000000194e-07	-1.565000000000000036e+01	2.399999999999999786e-07	-6.700000000000000438e-08	1.900279999999999916e+02
6.600000000000000000e+01	2.519999999999999801e-07	-1.510999999999999943e+01	2.434999999999999768e-07	-6.549999999999999757e-08	1.900039999999999907e+02
6.700000000000000000e+01	2.554999999999999784e-07	-1.494999999999999929e+01	2.469999999999999751e-07	-6.599999999999999543e-08	1.899759999999999991e+02
6.800000000000000000e+01	2.595000000000000142e-07	-1.459999999999999964e+01	2.514999999999999955e-07	-6.549999999999999757e-08	1.900020000000000095e+02
6.900000000000000000e+01	2.639999999999999817e-07	-1.410999999999999943e+01	2.565000000000000006e-07	-6.450000000000000185e-08	1.900670000000000073e+02
7.000000000000000000e+01	2.689999999999999868e-07	-1.400999999999999979e+01	2.615000000000000056e-07	-6.499999999999999971e-08	1.899759999999999991e+02
7.100000000000000000e+01	2.759999999999999833e-07	-1.400999999999999979e+01	2.685000000000000021e-07	-6.700000000000000438e-08	1.900500000000000114e+02
7.200000000000000000e+01	2.835000000000000173e-07	-1.442999999999999972e+01	2.750000000000000140e-07	-7.100000000000000049e-08	1.899739999999999895e+02
7.300000000000000000e+01	2.905000000000000139e-07	-1.483999999999999986e+01	2.809999999999999883e-07	-7.449999999999999875e-08	1.900329999999999870e+02
7.400000000000000000e+01	2.979999999999999950e-07	-1.526999999999999957e+01	2.875000000000000002e-07	-7.849999999999999486e-08	1.899420000000000073e+02
7.500000000000000000e+01	3.049999999999999915e-07	-1.582000000000000028e+01	2.940000000000000121e-07	-8.300000000000000207e-08	1.899559999999999889e+02
7.600000000000000000e+01	3.104999999999999812e-07	-1.600000000000000000e+01	2.990000000000000172e-07	-8.550000000000000460e-08	1.900560000000000116e+02
7.700000000000000000e+01	3.145000000000000170e-07	-1.616000000000000014e+01	3.025000000000000154e-07	-8.749999999999999604e-08	1.899519999999999982e+02
7.800000000000000000e+01	3.180000000000000153e-07	-1.607000000000000028e+01	3.060000000000000137e-07	-8.799999999999999390e-08	1.901090000000000089e+02
7.900000000000000000e+01	3.219999999999999981e-07	-1.592999999999999972e+01	3.099999999999999966e-07	-8.850000000000000499e-08	1.899470000000000027e+02
8.000000000000000000e+01	3.254999999999999964e-07	-1.610999999999999943e+01	3.130000000000000102e-07	-9.049999999999999643e-08	1.900639999999999930e+02
8.100000000000000000e+01	3.294999999999999793e-07	-1.628000000000000114e+01	3.165000000000000084e-07	-9.250000000000000111e-08	1.900349999999999966e+02
8.200000000000000000e+01	3.339999999999999997e-07	-1.658999999999999986e+01	3.204999999999999913e-07	-9.550000000000000150e-08	1.899079999999999870e+02
8.300000000000000000e+01	3.370000000000000133e-07	-1.712999999999999901e+01	3.230000000000000203e-07	-9.949999999999999762e-08	1.901349999999999909e+02
8.400000000000000000e+01	3.414999999999999808e-07	-1.760000000000000142e+01	3.259999999999999810e-07	-1.034999999999999937e-07	1.898909999999999911e+02
8.500000000000000000e+01	3.455000000000000167e-07	-1.812000000000000099e+01	3.285000000000000100e-07	-1.075000000000000031e-07	1.901610000000000014e+02
8.600000000000000000e+01	3.479999999999999927e-07	-1.905999999999999872e+01	3.289999999999999946e-07	-1.135000000000000039e-07	1.898830000000000098e+02
8.700000000000000000e+01	3.494999999999999995e-07	-2.003000000000000114e+01	3.285000000000000100e-07	-1.199999999999999893e-07	1.901450000000000102e+02
8.800000000000000000e+01	3.494999999999999995e-07	-2.125000000000000000e+01	3.259999999999999810e-07	-1.265000000000000012e-07	1.899519999999999982e+02
8.900000000000000000e+01	3.479999999999999927e-07	-2.239999999999999858e+01	3.215000000000000135e-07	-1.330000000000000130e-07	1.899499999999999886e+02
9.000000000000000000e+01	3.444999999999999945e-07	-2.358999999999999986e+01	3.154999999999999863e-07	-1.379999999999999916e-07	1.899979999999999905e+02
9.100000000000000000e+01	3.399999999999999740e-07	-2.457000000000000028e+01	3.095000000000000119e-07	-1.414999999999999899e-07	1.900389999999999873e+02
9.200000000000000000e+01	3.350000000000000219e-07	-2.526999999999999957e+01	3.034999999999999847e-07	-1.429999999999999967e-07	1.901359999999999957e+02
9.300000000000000000e+01	3.305000000000000015e-07	-2.601999999999999957e+01	2.975000000000000104e-07	-1.449999999999999881e-07	1.898700000000000045e+02
9.400000000000000000e+01	3.259999999999999810e-07	-2.653000000000000114e+01	2.920000000000000207e-07	-1.454999999999999992e-07	1.901730000000000018e+02
9.500000000000000000e+01	3.204999999999999913e-07	-2.716000000000000014e+01	2.855000000000000088e-07	-1.464999999999999950e-07	1.898129999999999882e+02
9.600000000000000000e+01	3.169999999999999931e-07	-2.785999999999999943e+01	2.805000000000000037e-07	-1.485000000000000129e-07	1.901069999999999993e+02
9.700000000000000000e+01	3.134999999999999948e-07	-2.869000000000000128e+01	2.754999999999999987e-07	-1.505000000000000043e-07	1.898110000000000070e+02
9.800000000000000000e+01	3.089999999999999744e-07	-2.964999999999999858e+01	2.689999999999999868e-07	-1.530000000000000068e-07	1.901150000000000091e+02
9.900000000000000000e+01	3.049999999999999915e-07	-3.048999999999999844e+01	2.630000000000000125e-07	-1.549999999999999983e-07	1.898830000000000098e+02
1.000000000000000000e+02	3.005000000000000240e-07	-3.112999999999999901e+01	2.575000000000000228e-07	-1.555000000000000094e-07	1.899950000000000045e+02
1.010000000000000000e+02	2.975000000000000104e-07	-3.185999999999999943e+01	2.525000000000000177e-07	-1.569999999999999897e-07	1.900929999999999893e+02
1.020000000000000000e+02	2.929999999999999899e-07	-3.239999999999999858e+01	2.475000000000000126e-07	-1.569999999999999897e-07	1.900149999999999864e+02
1.030000000000000000e+02	2.890000000000000070e-07	-3.261999999999999744e+01	2.434999999999999768e-07	-1.559999999999999940e-07	1.900920000000000130e+02
1.040000000000000000e+02	2.835000000000000173e-07	-3.278000000000000114e+01	2.385000000000000247e-07	-1.534999999999999915e-07	1.898559999999999945e+02
1.050000000000000000e+02	2.789999999999999969e-07	-3.271999999999999886e+01	2.350000000000000000e-07	-1.509999999999999889e-07	1.901759999999999877e+02
1.060000000000000000e+02	2.744999999999999765e-07	-3.225999999999999801e+01	2.324999999999999974e-07	-1.464999999999999950e-07	1.897820000000000107e+02
1.070000000000000000e+02	2.709999999999999782e-07	-3.139000000000000057e+01	2.315000000000000017e-07	-1.410000000000000053e-07	1.901150000000000091e+02
1.080000000000000000e+02	2.680000000000000175e-07	-3.035999999999999943e+01	2.315000000000000017e-07	-1.354999999999999891e-07	1.899230000000000018e+02
1.090000000000000000e+02	2.674999999999999800e-07	-2.914999999999999858e+01	2.340000000000000042e-07	-1.299999999999999994e-07	1.901579999999999870e+02
1.100000000000000000e+02	2.669999999999999953e-07	-2.776000000000000156e+01	2.365000000000000068e-07	-1.245000000000000097e-07	1.899379999999999882e+02
1.110000000000000000e+02	2.654999999999999885e-07	-2.639999999999999858e+01	2.385000000000000247e-07	-1.179999999999999978e-07	1.900269999999999868e+02
1.120000000000000000e+02	2.660000000000000261e-07	-2.526999999999999957e+01	2.410000000000000007e-07	-1.135000000000000039e-07	1.900389999999999873e+02
1.130000000000000000e+02	2.674999999999999800e-07	-2.412000000000000099e+01	2.444999999999999990e-07	-1.089999999999999967e-07	1.899110000000000014e+02
1.140000000000000000e+02	2.689999999999999868e-07	-2.307000000000000028e+01	2.479999999999999972e-07	-1.054999999999999984e-07	1.900800000000000125e+02
1.150000000000000000e+02	2.704999999999999936e-07	-2.212000000000000099e+01	2.510000000000000109e-07	-1.020000000000000001e-07	1.899250000000000114e+02
1.160000000000000000e+02	2.724999999999999850e-07	-2.126000000000000156e+01	2.545000000000000091e-07	-9.899999999999999976e-08	1.900769999999999982e+02
1.170000000000000000e+02	2.754999999999999987e-07	-2.039999999999999858e+01	2.584999999999999920e-07	-9.599999999999999936e-08	1.899139999999999873e+02
1.180000000000000000e+02	2.800000000000000191e-07	-1.960999999999999943e+01	2.645000000000000193e-07	-9.399999999999999469e-08	1.900440000000000111e+02
1.190000000000000000e+02	2.864999999999999780e-07	-1.923999999999999844e+01	2.704999999999999936e-07	-9.450000000000000578e-08	1.899809999999999945e+02
1.200000000000000000e+02	2.899999999999999763e-07	-1.871000000000000085e+01	2.750000000000000140e-07	-9.299999999999999897e-08	1.900589999999999975e+02
1.210000000000000000e+02	2.940000000000000121e-07	-1.800000000000000000e+01	2.800000000000000191e-07	-9.049999999999999643e-08	1.899730000000000132e+02
1.220000000000000000e+02	2.984999999999999796e-07	-1.742999999999999972e+01	2.850000000000000242e-07	-8.900000000000000285e-08	1.899859999999999900e+02
1.230000000000000000e+02	3.010000000000000086e-07	-1.698999999999999844e+01	2.879999999999999848e-07	-8.799999999999999390e-08	1.900929999999999893e+02
1.240000000000000000e+02	3.025000000000000154e-07	-1.664999999999999858e+01	2.899999999999999763e-07	-8.650000000000000032e-08	1.899209999999999923e+02
1.250000000000000000e+02	3.034999999999999847e-07	-1.646999999999999886e+01	2.914999999999999831e-07	-8.600000000000000246e-08	1.900800000000000125e+02
1.260000000000000000e+02	3.054999999999999761e-07	-1.657999999999999829e+01	2.929999999999999899e-07	-8.749999999999999604e-08	1.899739999999999895e+02
1.270000000000000000e+02	3.060000000000000137e-07	-1.696999999999999886e+01	2.929999999999999899e-07	-8.950000000000000071e-08	1.901109999999999900e+02
1.280000000000000000e+02	3.075000000000000205e-07	-1.732999999999999829e+01	2.940000000000000121e-07	-9.150000000000000539e-08	1.898899999999999864e+02
1.290000000000000000e+02	3.095000000000000119e-07	-1.767000000000000171e+01	2.949999999999999814e-07	-9.399999999999999469e-08	1.900180000000000007e+02
1.300000000000000000e+02	3.134999999999999948e-07	-1.810000000000000142e+01	2.979999999999999950e-07	-9.750000000000000618e-08	1.900620000000000118e+02
1.310000000000000000e+02	3.184999999999999999e-07	-1.866000000000000014e+01	3.019999999999999779e-07	-1.020000000000000001e-07	1.898609999999999900e+02
1.320000000000000000e+02	3.209999999999999759e-07	-1.891000000000000014e+01	3.045000000000000069e-07	-1.045000000000000027e-07	1.901220000000000141e+02
1.330000000000000000e+02	3.235000000000000049e-07	-1.937000000000000099e+01	3.054999999999999761e-07	-1.075000000000000031e-07	1.898180000000000121e+02
1.340000000000000000e+02	3.265000000000000186e-07	-1.971999999999999886e+01	3.075000000000000205e-07	-1.105000000000000035e-07	1.901479999999999961e+02
1.350000000000000000e+02	3.309999999999999861e-07	-2.003000000000000114e+01	3.110000000000000187e-07	-1.135000000000000039e-07	1.897410000000000139e+02
1.360000000000000000e+02	3.329999999999999775e-07	-2.007999999999999829e+01	3.130000000000000102e-07	-1.144999999999999996e-07	1.901810000000000116e+02
1.370000000000000000e+02	3.355000000000000065e-07	-2.008999999999999986e+01	3.154999999999999863e-07	-1.154999999999999953e-07	1.898309999999999889e+02
1.380000000000000000e+02	3.385000000000000202e-07	-1.992000000000000171e+01	3.184999999999999999e-07	-1.154999999999999953e-07	1.900800000000000125e+02
1.390000000000000000e+02	3.420000000000000184e-07	-1.944999999999999929e+01	3.230000000000000203e-07	-1.140000000000000017e-07	1.900320000000000107e+02
1.400000000000000000e+02	3.460000000000000013e-07	-1.900000000000000000e+01	3.274999999999999878e-07	-1.124999999999999949e-07	1.901450000000000102e+02
1.410000000000000000e+02	3.475000000000000081e-07	-1.860000000000000142e+01	3.294999999999999793e-07	-1.110000000000000013e-07	1.899679999999999893e+02
1.420000000000000000e+02	3.494999999999999995e-07	-1.814999999999999858e+01	3.324999999999999929e-07	-1.084999999999999988e-07	1.900620000000000118e+02
1.430000000000000000e+02	3.529999999999999978e-07	-1.767000000000000171e+01	3.364999999999999758e-07	-1.070000000000000052e-07	1.901069999999999993e+02
1.440000000000000000e+02	3.575000000000000182e-07	-1.717000000000000171e+01	3.425000000000000030e-07	-1.054999999999999984e-07	1.899710000000000036e+02
1.450000000000000000e+02	3.604999999999999789e-07	-1.650000000000000000e+01	3.460000000000000013e-07	-1.024999999999999980e-07	1.901250000000000000e+02
1.460000000000000000e+02	3.625000000000000233e-07	-1.550000000000000000e+01	3.494999999999999995e-07	-9.649999999999999722e-08	1.900240000000000009e+02
1.470000000000000000e+02	3.649999999999999994e-07	-1.463000000000000078e+01	3.534999999999999824e-07	-9.200000000000000325e-08	1.900819999999999936e+02
1.480000000000000000e+02	3.669999999999999908e-07	-1.378999999999999915e+01	3.564999999999999960e-07	-8.749999999999999604e-08	1.898919999999999959e+02
1.490000000000000000e+02	3.660000000000000216e-07	-1.314000000000000057e+01	3.564999999999999960e-07	-8.300000000000000207e-08	1.901109999999999900e+02
1.500000000000000000e+02	3.625000000000000233e-07	-1.269999999999999929e+01	3.540000000000000200e-07	-7.950000000000000381e-08	1.899199999999999875e+02
1.510000000000000000e+02	3.590000000000000250e-07	-1.225999999999999979e+01	3.505000000000000217e-07	-7.600000000000000556e-08	1.901220000000000141e+02
1.520000000000000000e+02	3.540000000000000200e-07	-1.192999999999999972e+01	3.464999999999999859e-07	-7.300000000000000517e-08	1.899190000000000111e+02
1.530000000000000000e+02	3.499999999999999842e-07	-1.157000000000000028e+01	3.429999999999999877e-07	-7.000000000000000477e-08	1.899759999999999991e+02
1.540000000000000000e+02	3.460000000000000013e-07	-1.133000000000000007e+01	3.394999999999999894e-07	-6.800000000000000010e-08	1.900670000000000073e+02
1.550000000000000000e+02	3.399999999999999740e-07	-1.122000000000000064e+01	3.339999999999999997e-07	-6.650000000000000652e-08	1.899459999999999980e+02
1.560000000000000000e+02	3.350000000000000219e-07	-1.156000000000000050e+01	3.285000000000000100e-07	-6.700000000000000438e-08	1.901390000000000100e+02
1.570000000000000000e+02	3.294999999999999793e-07	-1.201999999999999957e+01	3.224999999999999828e-07	-6.849999999999999796e-08	1.899159999999999968e+02
1.580000000000000000e+02	3.224999999999999828e-07	-1.280000000000000071e+01	3.139999999999999794e-07	-7.149999999999999835e-08	1.900790000000000077e+02
1.590000000000000000e+02	3.139999999999999794e-07	-1.374000000000000021e+01	3.054999999999999761e-07	-7.449999999999999875e-08	1.898799999999999955e+02
1.600000000000000000e+02	3.069999999999999829e-07	-1.502999999999999936e+01	2.964999999999999882e-07	-8.000000000000000167e-08	1.900730000000000075e+02
1.610000000000000000e+02	3.014999999999999932e-07	-1.653999999999999915e+01	2.894999999999999917e-07	-8.600000000000000246e-08	1.899010000000000105e+02
1.620000000000000000e+02	2.960000000000000035e-07	-1.826999999999999957e+01	2.809999999999999883e-07	-9.299999999999999897e-08	1.900049999999999955e+02
1.630000000000000000e+02	2.899999999999999763e-07	-2.017999999999999972e+01	2.724999999999999850e-07	-1.005000000000000066e-07	1.899919999999999902e+02
1.640000000000000000e+02	2.855000000000000088e-07	-2.228000000000000114e+01	2.639999999999999817e-07	-1.080000000000000009e-07	1.898990000000000009e+02
1.650000000000000000e+02	2.829999999999999798e-07	-2.451000000000000156e+01	2.580000000000000074e-07	-1.179999999999999978e-07	1.900279999999999916e+02
1.660000000000000000e+02	2.829999999999999798e-07	-2.701999999999999957e+01	2.525000000000000177e-07	-1.284999999999999926e-07	1.899660000000000082e+02
1.670000000000000000e+02	2.815000000000000259e-07	-2.910999999999999943e+01	2.460000000000000058e-07	-1.375000000000000070e-07	1.901239999999999952e+02
1.680000000000000000e+02	2.815000000000000259e-07	-3.135999999999999943e+01	2.405000000000000161e-07	-1.470000000000000061e-07	1.899190000000000111e+02
1.690000000000000000e+02	2.840000000000000020e-07	-3.315999999999999659e+01	2.379999999999999871e-07	-1.555000000000000094e-07	1.901210000000000093e+02
1.700000000000000000e+02	2.870000000000000156e-07	-3.461999999999999744e+01	2.365000000000000068e-07	-1.635000000000000016e-07	1.900219999999999914e+02
1.710000000000000000e+02	2.905000000000000139e-07	-3.577000000000000313e+01	2.359999999999999957e-07	-1.699999999999999870e-07	1.900039999999999907e+02
1.720000000000000000e+02	2.949999999999999814e-07	-3.685000000000000142e+01	2.365000000000000068e-07	-1.770000000000000100e-07	1.900020000000000095e+02
1.730000000000000000e+02	2.990000000000000172e-07	-3.804999999999999716e+01	2.355000000000000110e-07	-1.844999999999999911e-07	1.900240000000000009e+02
1.740000000000000000e+02	3.010000000000000086e-07	-3.902000000000000313e+01	2.344999999999999889e-07	-1.900000000000000073e-07	1.900550000000000068e+02
1.750000000000000000e+02	3.040000000000000222e-07	-3.950000000000000000e+01	2.350000000000000000e-07	-1.935000000000000055e-07	1.899619999999999891e+02
1.760000000000000000e+02	3.054999999999999761e-07	-4.003000000000000114e+01	2.340000000000000042e-07	-1.964999999999999927e-07	1.901140000000000043e+02
1.770000000000000000e+02	3.054999999999999761e-07	-4.035999999999999943e+01	2.330000000000000085e-07	-1.979999999999999995e-07	1.899499999999999886e+02
1.780000000000000000e+02	3.060000000000000137e-07	-4.042999999999999972e+01	2.330000000000000085e-07	-1.985000000000000106e-07	1.900579999999999927e+02
1.790000000000000000e+02	3.064999999999999983e-07	-4.024000000000000199e+01	2.340000000000000042e-07	-1.979999999999999995e-07	1.899530000000000030e+02
1.800000000000000000e+02	3.064999999999999983e-07	-3.988000000000000256e+01	2.355000000000000110e-07	-1.964999999999999927e-07	1.900339999999999918e+02
1.810000000000000000e+02	3.064999999999999983e-07	-3.942000000000000171e+01	2.369999999999999914e-07	-1.950000000000000124e-07	1.899120000000000061e+02
1.820000000000000000e+02	3.069999999999999829e-07	-3.882999999999999829e+01	2.394999999999999939e-07	-1.925000000000000098e-07	1.899780000000000086e+02
1.830000000000000000e+02	3.080000000000000051e-07	-3.811999999999999744e+01	2.425000000000000076e-07	-1.900000000000000073e-07	1.899989999999999952e+02
1.840000000000000000e+02	3.080000000000000051e-07	-3.760999999999999943e+01	2.440000000000000144e-07	-1.879999999999999894e-07	1.899499999999999886e+02
1.850000000000000000e+02	3.064999999999999983e-07	-3.715999999999999659e+01	2.444999999999999990e-07	-1.854999999999999868e-07	1.900140000000000100e+02
1.860000000000000000e+02	3.064999999999999983e-07	-3.654999999999999716e+01	2.464999999999999904e-07	-1.824999999999999997e-07	1.900469999999999970e+02
1.870000000000000000e+02	3.060000000000000137e-07	-3.610999999999999943e+01	2.475000000000000126e-07	-1.805000000000000082e-07	1.899850000000000136e+02
1.880000000000000000e+02	3.049999999999999915e-07	-3.564000000000000057e+01	2.479999999999999972e-07	-1.780000000000000057e-07	1.900939999999999941e+02
1.890000000000000000e+02	3.034999999999999847e-07	-3.507999999999999829e+01	2.484999999999999819e-07	-1.739999999999999964e-07	1.899319999999999879e+02
